,fips_x,median_household_income,unemployment_rate_x,no_health_insurance_p,income_below_poverty_p,vacant_housing_units_p,median_home_value,over25_bachelors_or_higher_p,pop_foreign_born_p,households_with_internet_subscription_p,median_age,total_population,population_density,black_african_american_p,pop_per_sq_mile,housing_per_sq_mile,n_hospital_beds_2017,n_hospitals_2017,total_hosp_ftes_2017,n_active_mds_2017,n_hospital_admissions_2017,prev_hosp_stays_rate_2017,n_patient_days_short_term_2017,n_medicare_bene_2017,n_medicare_eligible_2018,n_airborn_infec_iso_rooms_2017,n_critical_access_hosp_2017,n_critical_access_st_gen_hosp_2017,n_fqhcs_2018,n_hosp_airborn_infec_iso_rooms_2017,n_hosp_with_ct_2017,n_hosp_with_ed_2017,n_hosp_with_telehealth_eicu_2017,n_hosp_with_urgent_care_2017,n_65yo_below_poverty_level_2017,n_65yo_below_deep_poverty_2017,n_people_below_poverty_level_2017,n_person_below_deep_poverty_level_2017,n_short_term_comm_hosp_2017,n_short_term_gen_hosp_2017,n_skilled_nursing_2017,n_st_gen_hosp_lt50_beds_2017,n_st_gen_hosp_lt100_beds_2017,n_st_gen_hosp_lt200_bed_2017,n_st_gen_hosp_lt300_bed_2017,n_st_gen_hosp_gt300_bed_2017,n_hosp_telemed_chronic_care_2017,n_hosp_telemed_postdischarge_2017,p_65yo_below_poverty_level_2017,p_people_below_deep_poverty_2017,avg_hh_size_2010,census_pop_2000,dist_st_hosp_00_04_services_2017,dist_other_hosp_00_04_services_2017,dist_st_hosp_00_39p_util_rate_2017,dist_st_hosp_05_14_services_2017,dist_other_hosp_05_14_services_2017,dist_st_hosp_15_24_services_2017,dist_other_hosp_15_24_services_2017,dist_st_hosp_25_services_2017,dist_other_hosp_25_services_2017,dist_st_hosp_40_59p_util_rate_2017,dist_st_hosp_60_79p_util_rate_2017,dist_st_hosp_80p_util_rate_2017,n_ed_visits_st_hosp_2017,n_ed_visits_other_hosp_2017,n_licensed_beds_st_hosp_2017,n_licensed_beds_all_hosp_2017,n_households_2010,n_outpatient_visits_st_gen_hosp_2017,n_outpatient_visits_va_hosp_2017,n_male_60_64_2010,n_male_65_74_2010,n_male_75_84_2010,n_total_female_2017,n_total_male_2017,n_pop_2017,n_pop_65yo_2010,n_pop_2018,n_pop_65yo_2017,n_st_comm_hosp_admissions_2017,n_st_comm_hosp_beds_2017,n_st_gen_hosp_admissions_2017,n_st_gen_hosp_beds_2017,n_active_mds_total_2017,n_inpatient_beds_2017,n_medsurg_icu_beds_2017,n_cardiac_icu_beds_2017,n_other_icu_beds_2017,n_neonatal_icu_beds_2017,n_peds_icu_beds_2017,n_burn_icu_beds_2017,n_hosp_with_medsurg_icu_2017,n_hosp_with_cardiac_icu_2017,n_hosp_with_other_icu_2017,n_hosp_with_neonatal_icu_2017,n_hosp_with_peds_icu_2017,n_hosp_with_burn_icu_2017,n_hosp_nursing_home_beds_2017,n_fac_nursing_home_beds_2018,p_18_64_no_insurance_allincome,p_18_64_no_insurance_200poverty,p_18_64_no_insurance_400poverty,n_medsurg_card_other_icu_beds_2017,n_nursing_home_beds_2017,p_nonwhite,p_white,prop_diabetes,CHD_hosp,ob_prev_adj,hypertension_hosp,prop_edu_less_high_school,prop_edu_less_college,prop_food_stamp_SNAP_recip,median_HHI,income_inequal,prop_poverty,unemployment_rate_y,annual_PM2.5,prop_uninsured,prop_medicaid_eligible,n_households,avg_hh_size,n_65_living_alone,p_65_living_alone,n_hh_grandparents_with_under18,p_hh_grandparents_with_under18,n_hh_with_computer,p_hh_with_computer,n_hh_with_broadband,p_hh_with_broadband,n_usa_native,p_usa_native,gini_coef,p_hh_renter,ice_wb_income,p_group_quarters,premature_mort,severe_housing_problems,severe_housing_cost_burden,p_crowded_housing,high_housing_cost,empower_medicare_bene,empower_power_depend,county_name,case1,case2,case3,fips_y,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,total_1,total_2,total_3
64,42079,51646,6.3,5.5,14.9,14.6,125400,23.2,6.4,74.6,43.0,317884,1.38,3.6,360.4,167.1,1229,8,1058,602,46061,4949.0,218263,48805.0,76068.0,53,0,0,3.0,4,4,4,3,2,4887,1331,46537,20582,4,4,24.0,0,0,2,1,1,1,1,23,67,234,319250.0,0,4,0,0,0,0,0,4,0,1,2,1,168269,97,1005,1005,131932,1921118,407073,9972,12771,7843,160438,156905,317343.0,57595,317646,62299,37931,833,39967,908,636,908,71,6,32,9,0,0,4,1,2,1,0,0,64,0.0,75.0,127.0,104.0,109,64.0,18.89871114,81.10128886,8.8,104.5,28.3,170.5,10.8,77.2,18.1,46.5,0.447,14.6,6.2,10.3,6.5,22.9,128054.0,2.39,19000.0,14.8,6113.0,4.773767317,105852.0,82.7,95518.0,74.6,297596.0,93.6,0.4478,31.4,0.181118903,0.038315864,8928.788487,0.14853524,0.127496709,1.1657193,35887.0,67505.0,3526.0,"Luzerne County, Pennsylvania",1.5729008065835337e-06,0.00021863321211511118,0.00012032691170364032,42079.0,2.8333333333333335,4.666666666666667,1.0,-0.16666666666666666,2.0,0.5,0.5,11.333333333333334,24.666666666666668,7.666666666666667,2.1666666666666665,6.333333333333333,1.5,2.0,1.5,12.833333333333334,8.333333333333334,2.5,8.333333333333334,10.833333333333334,-0.6666666666666666,7.833333333333333,29.166666666666668,24.333333333333332,4.0,10.166666666666666,7.333333333333333,7.0,11.166666666666666,16.166666666666668,5.833333333333333,-6.833333333333333,-4.166666666666667,-10.333333333333334,-12.0,-8.166666666666666,-3.1666666666666665,-29.166666666666668,-17.5,-23.333333333333332,-13.5,-12.333333333333334,-33.333333333333336,-22.333333333333332,-21.666666666666668,-23.5,-16.5,-21.5,-27.833333333333332,-13.5,-8.333333333333334,-15.5,-13.333333333333334,-10.833333333333334,-24.333333333333332,-28.833333333333332,-10.333333333333334,-23.333333333333332,-31.333333333333332,-16.0,-12.333333333333334,-18.333333333333332,-23.5,-17.333333333333332,6.333333333333333,-13.833333333333334,-22.0,-12.833333333333334,-15.5,-24.166666666666668,9.166666666666666,-23.333333333333332,-20.0,0.3333333333333333,-7.5,-24.833333333333332,-15.0,15.333333333333334,67.66666666666667,-381.6666666666667,-266.6666666666667
65,42071,63823,4.0,12.0,10.0,4.8,200400,26.9,5.0,76.6,38.6,538347,2.2,3.6,550.4,215.0,984,5,82,956,45860,3116.0,202274,58108.0,112176.0,72,0,0,9.0,4,4,3,0,1,5753,2293,54244,23266,5,4,32.0,0,1,2,0,1,1,0,27,44,262,470658.0,0,1,2,0,0,0,0,4,0,1,1,0,181059,0,1096,1096,193602,2077762,0,13725,17939,11346,276808,266095,542903.0,77780,543557,94984,45860,984,45484,974,966,974,54,16,16,31,0,0,4,1,1,3,0,0,0,0.0,112.0,203.0,163.0,86,0.0,17.64304388,82.35695612,8.2,56.1,27.3,118.3,15.2,73.5,10.3,61.3,0.423,10.7,4.0,11.2,10.7,16.3,199889.0,2.63,21495.0,10.8,8293.0,4.148802585,171173.0,85.6,153068.0,76.6,511258.0,95.0,0.4274,32.0,0.242534607,0.022273738,6006.26392,0.15624839999999998,0.134833136,2.0638080000000003,59102.0,103310.0,3888.0,"Lancaster County, Pennsylvania",4.643844955019718e-07,7.077219711450051e-05,9.993554343202434e-05,42071.0,22.833333333333332,12.0,8.333333333333334,2.5,3.3333333333333335,-0.16666666666666666,0.6666666666666666,16.666666666666668,28.333333333333332,5.833333333333333,-0.6666666666666666,1.5,-0.6666666666666666,2.5,6.5,14.0,8.833333333333334,3.8333333333333335,9.166666666666666,10.166666666666666,-2.5,11.333333333333334,29.333333333333332,21.166666666666668,7.166666666666667,7.833333333333333,8.5,9.0,10.666666666666666,11.833333333333334,2.8333333333333335,-7.666666666666667,-4.5,-15.5,-11.333333333333334,-13.666666666666666,-17.0,-35.0,-17.0,-31.666666666666668,-11.333333333333334,-13.333333333333334,-43.0,-33.333333333333336,-24.166666666666668,-29.666666666666668,-21.333333333333332,-21.333333333333332,-28.5,-22.833333333333332,-9.833333333333334,-17.166666666666668,-17.166666666666668,-16.0,-28.0,-34.0,-18.666666666666668,-27.333333333333332,-34.666666666666664,-20.5,-18.166666666666668,-23.666666666666668,-27.0,-25.833333333333332,-6.333333333333333,-20.166666666666668,-25.833333333333332,-18.5,-24.666666666666668,-28.833333333333332,-3.5,-36.0,-22.166666666666668,-9.166666666666666,-10.0,-28.333333333333332,-9.666666666666666,9.833333333333334,31.833333333333332,-465.6666666666667,-383.1666666666667
66,45063,59593,5.7,10.1,12.7,9.3,151900,30.1,5.1,80.5,39.0,286316,1.58,14.4,375.4,163.0,656,3,176,516,36029,3837.0,138778,36664.0,55639.0,20,0,0,5.0,2,2,2,0,2,2451,808,35665,16024,2,2,7.0,0,1,0,0,1,0,0,20,58,253,216014.0,0,0,0,0,1,0,0,2,0,0,2,0,123712,0,504,626,102733,421798,0,7258,8969,3931,149084,141558,290642.0,32111,295032,44629,32873,534,32873,534,531,534,55,0,0,0,0,0,2,0,0,1,0,0,0,0.0,149.0,300.0,217.0,55,0.0,24.54174462,75.45825538,10.6,74.1,32.0,134.1,10.8,69.9,13.1,57.6,0.434,11.7,3.1,10.0,10.9,19.4,111265.0,2.54,11159.0,10.0,6361.0,5.71698198,99701.0,89.6,89618.0,80.5,271831.0,94.9,0.4332,26.0,0.179589269,0.011302198,7714.521401000001,0.129132086,0.10263365,1.9221792,27042.0,53532.0,2327.0,"Lexington County, South Carolina",2.9687478170971934e-06,3.37040193352799e-05,3.527570935609606e-05,45063.0,6.333333333333333,-6.833333333333333,6.5,-1.5,-2.8333333333333335,-8.833333333333334,5.333333333333333,3.8333333333333335,7.5,-2.1666666666666665,3.5,3.5,6.833333333333333,12.333333333333334,8.666666666666666,13.166666666666666,7.166666666666667,3.6666666666666665,-0.6666666666666666,-5.666666666666667,13.5,17.833333333333332,11.333333333333334,14.333333333333334,12.833333333333334,12.5,14.333333333333334,15.333333333333334,10.333333333333334,3.1666666666666665,5.0,0.6666666666666666,-1.5,2.1666666666666665,5.166666666666667,1.8333333333333333,-18.5,-17.833333333333332,-18.0,-8.333333333333334,-8.5,-3.5,0.6666666666666666,-15.166666666666666,-9.333333333333334,-15.5,-14.166666666666666,-11.166666666666666,-5.333333333333333,-12.5,-17.833333333333332,-11.333333333333334,-13.666666666666666,-18.5,-15.666666666666666,-11.333333333333334,-15.5,-36.666666666666664,-12.0,-6.166666666666667,-9.833333333333334,-10.5,-3.0,-4.666666666666667,-23.0,-13.666666666666666,-4.0,-8.0,-20.333333333333332,-1.6666666666666667,-0.16666666666666666,-8.833333333333334,-2.5,-2.5,-6.5,-8.666666666666666,1.0,5.0,96.16666666666667,-261.3333333333333,-140.0
67,45015,59995,5.2,11.1,12.2,8.7,174000,23.8,5.4,80.4,36.0,209065,0.73,23.7,161.8,66.8,0,0,0,204,0,4039.0,0,23265.0,37637.0,0,0,0,2.0,0,0,0,0,0,2183,585,25648,11848,0,0,2.0,0,0,0,0,0,0,0,23,59,266,142651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65419,0,0,4523,5416,2063,109769,108168,217937.0,17794,221091,29847,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,145.0,280.0,205.0,0,0.0,35.14209081,64.85790919,11.8,64.6,34.6,146.5,11.7,76.7,12.8,58.7,0.423,12.3,3.3,9.9,11.2,19.3,74931.0,2.74,5351.0,7.1,6067.0,8.096782373,68266.0,91.1,60257.0,80.4,197749.0,94.6,0.4203,28.3,0.123260066,0.017482601,7512.7775,0.148051572,0.124967997,1.8382354,21143.0,29531.0,1203.0,"Berkeley County, South Carolina",9.566402793389616e-07,1.8893645516944494e-05,2.2720206634300337e-05,45015.0,0.16666666666666666,-1.5,0.6666666666666666,-4.333333333333333,-5.833333333333333,-9.166666666666666,-1.6666666666666667,0.16666666666666666,5.333333333333333,0.6666666666666666,-0.3333333333333333,-3.8333333333333335,5.666666666666667,4.666666666666667,7.666666666666667,7.5,6.333333333333333,5.166666666666667,-4.0,-7.833333333333333,3.3333333333333335,4.333333333333333,10.0,5.166666666666667,6.166666666666667,4.166666666666667,6.166666666666667,4.666666666666667,3.6666666666666665,4.0,-0.5,-3.8333333333333335,-7.833333333333333,-5.833333333333333,-7.0,-7.166666666666667,-17.666666666666668,-17.166666666666668,-17.666666666666668,-17.833333333333332,-15.0,-15.833333333333334,-14.5,-11.833333333333334,-14.0,-14.666666666666666,-15.5,-10.666666666666666,-12.166666666666666,-15.5,-14.666666666666666,-12.833333333333334,-12.333333333333334,-19.0,-13.833333333333334,-16.166666666666668,-14.833333333333334,-33.833333333333336,-21.833333333333332,-10.833333333333334,-17.5,-12.666666666666666,-11.666666666666666,-11.5,-23.666666666666668,-16.333333333333332,-11.5,-11.666666666666666,-19.833333333333332,-12.833333333333334,-7.833333333333333,-9.166666666666666,-9.5,-8.666666666666666,-11.833333333333334,-12.166666666666666,-5.666666666666667,-2.6666666666666665,-27.166666666666668,-312.6666666666667,-249.33333333333334
68,45091,62431,6.0,8.7,11.5,6.4,186000,32.0,5.0,84.2,38.5,258641,1.47,19.0,332.2,138.4,326,2,83,324,15400,4838.0,69804,29745.0,48224.0,26,0,0,8.0,1,1,1,0,0,2496,722,30418,13021,2,1,8.0,0,0,0,1,0,0,0,22,53,259,164614.0,0,0,0,0,1,0,0,1,0,0,1,0,64591,0,288,338,85864,139583,0,5992,7123,3116,137802,128637,266439.0,25626,274118,37198,15400,326,14011,276,332,276,24,8,0,0,0,0,1,1,0,1,0,0,0,0.0,139.0,290.0,213.0,32,0.0,28.69019911,71.30980089,10.3,65.2,31.7,134.2,10.9,68.9,12.2,61.0,0.449,10.7,3.4,11.0,10.4,18.9,98155.0,2.6,7693.0,7.8,6318.0,6.436758189,89843.0,91.5,82665.0,84.2,245753.0,95.0,0.4504,28.5,0.193642708,0.015171609,7155.168478000001,0.138950399,0.108323304,1.4758371,24912.0,44275.0,1809.0,"York County, South Carolina",1.3532270599015624e-06,2.3778132623984598e-05,1.6432042870233257e-05,45091.0,4.833333333333333,-2.3333333333333335,7.833333333333333,1.0,0.8333333333333334,-5.666666666666667,1.3333333333333333,8.5,8.333333333333334,-3.3333333333333335,1.0,6.5,9.333333333333334,13.333333333333334,15.5,16.0,8.833333333333334,0.3333333333333333,7.0,-0.6666666666666666,14.0,19.333333333333332,15.166666666666666,13.333333333333334,10.0,14.5,17.5,18.166666666666668,17.0,7.0,3.3333333333333335,0.8333333333333334,-0.5,-0.5,5.833333333333333,3.0,-14.666666666666666,-16.5,-14.5,-6.166666666666667,-13.166666666666666,-4.5,-6.166666666666667,-12.833333333333334,-11.0,-18.333333333333332,-14.833333333333334,-12.5,-10.5,-17.0,-21.666666666666668,-16.833333333333332,-16.0,-16.333333333333332,-17.666666666666668,-16.666666666666668,-19.833333333333332,-41.666666666666664,-20.333333333333332,-13.666666666666666,-15.666666666666666,-13.666666666666666,-10.833333333333334,-13.5,-24.333333333333332,-19.166666666666668,-11.5,-10.166666666666666,-22.833333333333332,-8.0,-15.166666666666666,-14.666666666666666,-8.166666666666666,-6.0,-10.833333333333334,-13.833333333333334,-0.16666666666666666,2.5,133.16666666666666,-308.1666666666667,-250.0
69,45079,53922,6.8,9.2,16.3,12.1,158200,37.7,5.5,79.9,33.2,408263,2.08,46.2,507.9,213.6,2162,11,1279,1470,76935,3888.0,414944,43495.0,67860.0,75,0,0,20.0,2,2,2,0,0,4100,1399,62671,32891,4,5,14.0,0,1,0,2,2,0,0,31,88,243,320677.0,3,2,0,0,2,0,2,2,0,2,2,1,213969,8077,1037,1593,145194,1625074,389523,8791,9387,4657,212103,199489,411592.0,37541,414576,50663,64328,1414,69892,1594,1535,1594,66,91,41,48,18,0,2,1,2,2,1,0,22,0.0,135.0,243.0,187.0,198,22.0,57.16008645,42.83991355,11.3,63.8,32.0,131.2,9.4,62.3,15.3,52.0,0.473,16.4,3.6,9.8,9.5,21.4,150309.0,2.51,13573.0,9.0,9602.0,6.388173696,137487.0,91.5,120031.0,79.9,385880.0,94.5,0.4736,41.2,0.011662642,0.075162334,8030.745753,0.178706831,0.165274661,1.4447476,49070.0,59087.0,2205.0,"Richland County, South Carolina",5.266213200804384e-06,5.498906342235275e-05,5.5356473645664685e-05,45079.0,2.1666666666666665,-6.833333333333333,-1.5,-3.0,-2.1666666666666665,-5.833333333333333,0.5,5.5,4.666666666666667,-4.0,3.1666666666666665,2.0,6.166666666666667,12.0,17.666666666666668,11.666666666666666,3.8333333333333335,2.6666666666666665,-2.0,-4.666666666666667,7.833333333333333,11.5,11.0,9.666666666666666,7.333333333333333,8.666666666666666,13.0,10.833333333333334,6.666666666666667,3.8333333333333335,-1.6666666666666667,-4.833333333333333,-8.0,-6.666666666666667,-6.333333333333333,-9.166666666666666,-19.666666666666668,-20.5,-24.166666666666668,-16.5,-14.333333333333334,-14.333333333333334,-16.833333333333332,-24.0,-21.333333333333332,-24.166666666666668,-20.833333333333332,-21.333333333333332,-19.0,-22.666666666666668,-24.333333333333332,-20.166666666666668,-22.166666666666668,-25.5,-22.833333333333332,-19.666666666666668,-23.166666666666668,-38.166666666666664,-21.833333333333332,-16.333333333333332,-20.166666666666668,-18.333333333333332,-17.333333333333332,-19.0,-28.5,-23.166666666666668,-16.833333333333332,-18.166666666666668,-27.333333333333332,-17.333333333333332,-17.166666666666668,-18.0,-15.166666666666666,-14.166666666666666,-17.666666666666668,-18.333333333333332,-12.166666666666666,-12.833333333333334,6.833333333333333,-435.5,-369.8333333333333
70,47125,55972,7.1,8.4,13.5,11.8,159500,27.2,4.8,83.9,30.6,196387,1.41,19.1,319.6,130.0,273,2,68,197,14111,4874.0,52843,16822.0,26759.0,0,0,0,1.0,0,0,0,0,0,1207,376,26641,13516,1,1,6.0,0,0,0,1,0,0,0,23,72,265,134768.0,1,1,0,0,0,0,0,0,0,1,0,0,75057,0,0,0,63673,195660,0,3113,3674,1874,100240,99942,200182.0,13791,205950,18130,13364,247,13364,247,222,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,113.0,191.0,146.0,0,0.0,35.34692887,64.65307113,12.1,80.2,32.7,164.6,8.2,73.8,12.0,55.4,0.417,12.9,3.2,9.6,8.8,16.9,70303.0,2.74,4137.0,5.9,4147.0,5.898752543,64117.0,91.2,58984.0,83.9,186935.0,95.2,0.4204,40.7,0.118060396,0.01850428,8265.563742,0.142900279,0.120514178,1.857657,20329.0,23598.0,1247.0,"Montgomery County, Tennessee",7.637980110699792e-07,2.3168539669122703e-05,1.1711569503073015e-05,47125.0,9.166666666666666,10.333333333333334,2.8333333333333335,-1.3333333333333333,5.833333333333333,-1.3333333333333333,2.8333333333333335,22.166666666666668,5.166666666666667,-7.5,5.666666666666667,3.6666666666666665,7.833333333333333,5.666666666666667,24.5,30.5,2.1666666666666665,8.833333333333334,11.0,13.833333333333334,5.666666666666667,25.0,31.333333333333332,5.5,7.333333333333333,9.166666666666666,6.833333333333333,3.5,4.666666666666667,2.1666666666666665,-5.833333333333333,-5.333333333333333,-10.666666666666666,-8.5,-11.5,-2.0,-11.333333333333334,-17.833333333333332,-24.833333333333332,-7.333333333333333,-1.8333333333333333,-9.666666666666666,5.333333333333333,2.0,-14.833333333333334,-18.0,-10.833333333333334,-14.5,-18.5,-8.0,-12.833333333333334,-16.166666666666668,-15.5,-11.833333333333334,-16.833333333333332,-15.5,-4.0,-40.5,-22.833333333333332,-19.5,-10.166666666666666,-11.166666666666666,-16.333333333333332,-5.666666666666667,-23.5,-10.0,-9.0,-11.833333333333334,-22.166666666666668,-10.5,-18.833333333333332,-20.166666666666668,-6.833333333333333,-7.0,-13.333333333333334,-6.0,-0.8333333333333334,24.166666666666668,53.0,-254.16666666666666,-221.5
71,47093,54437,4.8,8.4,15.2,9.4,174700,36.7,4.9,80.6,37.3,456185,3.46,8.8,850.5,383.6,1867,6,1981,1895,90315,4400.0,445846,42590.0,91238.0,81,0,0,5.0,3,3,3,0,1,5312,1609,69448,33422,5,4,14.0,0,0,0,1,3,0,0,25,76,237,382032.0,1,1,0,0,0,0,0,3,1,0,3,1,251795,66002,1588,1740,177249,984079,0,11536,13950,7293,237448,224412,461860.0,56491,465289,71210,89776,1799,84356,1647,1929,1647,66,45,16,67,7,0,2,3,1,1,1,0,24,79.0,120.0,234.0,175.0,127,103.0,16.49233057,83.50766943,9.9,67.2,31.5,139.0,9.1,63.5,13.2,52.2,0.486,14.8,2.5,10.5,9.2,18.7,183318.0,2.43,19947.0,10.9,8991.0,4.90459202,163398.0,89.1,147784.0,80.6,433744.0,95.1,0.4836,35.5,0.178127625,0.024860528,8716.053172,0.141371106,0.124190244,1.4134877,48985.0,83510.0,4738.0,"Knox County, Tennessee",1.3152558720694454e-06,1.6879117024891217e-05,6.905093328364589e-06,47093.0,5.5,5.333333333333333,2.6666666666666665,-4.5,2.3333333333333335,-8.666666666666666,-0.16666666666666666,10.166666666666666,3.1666666666666665,-5.833333333333333,8.333333333333334,2.5,5.0,3.6666666666666665,8.166666666666666,14.0,-1.0,9.833333333333334,9.5,6.0,1.8333333333333333,12.333333333333334,15.666666666666666,10.666666666666666,2.3333333333333335,12.833333333333334,8.666666666666666,5.666666666666667,1.1666666666666667,-4.666666666666667,-3.6666666666666665,-6.5,-4.833333333333333,-4.5,-16.333333333333332,-11.5,-12.833333333333334,-21.166666666666668,-25.333333333333332,-10.5,-13.0,-12.0,-9.0,-13.333333333333334,-15.666666666666666,-26.666666666666668,-17.5,-18.333333333333332,-18.666666666666668,-17.833333333333332,-20.166666666666668,-19.0,-19.666666666666668,-18.5,-21.0,-20.5,-15.5,-43.333333333333336,-22.166666666666668,-16.833333333333332,-13.833333333333334,-17.333333333333332,-15.166666666666666,-14.833333333333334,-21.833333333333332,-16.5,-13.166666666666666,-12.5,-24.166666666666668,-16.666666666666668,-21.666666666666668,-27.666666666666668,-11.833333333333334,-10.833333333333334,-17.666666666666668,-17.166666666666668,-6.5,1.0,0.6666666666666666,-375.5,-317.3333333333333
72,47065,53035,5.5,9.0,13.7,10.6,171400,31.2,5.0,77.9,39.6,357546,2.55,19.2,620.3,278.6,2010,7,1254,1432,87918,4250.0,410058,39386.0,74993.0,133,0,0,5.0,2,2,2,0,1,5131,1580,50043,20649,5,3,11.0,0,0,0,0,3,0,0,28,60,239,307896.0,1,4,0,0,0,0,0,2,0,0,3,0,286609,0,1093,1093,136682,1150527,0,9997,11896,6460,187216,174397,361613.0,49415,364286,62052,87029,1821,82055,1557,1451,1557,139,36,25,64,14,0,2,2,1,1,1,0,0,0.0,133.0,253.0,191.0,200,0.0,28.00574274,71.99425726,11.9,65.2,31.5,134.4,11.3,69.5,14.6,48.7,0.485,13.5,2.9,10.9,9.9,21.0,140890.0,2.46,17217.0,12.2,6694.0,4.751224359,121197.0,86.0,109793.0,77.9,339706.0,95.0,0.4826,36.2,0.123486408,0.03237066,8302.854816,0.15214201900000002,0.126153435,1.2759194,39768.0,68973.0,3663.0,"Hamilton County, Tennessee",1.6781057542246312e-06,1.3844372472353208e-05,8.25068662493777e-06,47065.0,13.166666666666666,4.333333333333333,8.833333333333334,0.0,5.333333333333333,-7.0,2.6666666666666665,16.0,0.8333333333333334,-6.5,12.666666666666666,4.666666666666667,6.0,6.0,16.333333333333332,12.833333333333334,-3.1666666666666665,14.333333333333334,7.833333333333333,5.5,9.166666666666666,16.833333333333332,12.333333333333334,9.0,5.666666666666667,13.666666666666666,7.5,10.0,5.333333333333333,-6.666666666666667,-3.5,1.1666666666666667,-4.166666666666667,2.5,-18.5,-4.666666666666667,-19.666666666666668,-23.5,-22.666666666666668,-8.166666666666666,-10.5,-11.166666666666666,-9.166666666666666,-18.166666666666668,-17.0,-24.666666666666668,-14.0,-14.333333333333334,-17.0,-28.333333333333332,-33.666666666666664,-27.0,-22.333333333333332,-21.666666666666668,-23.5,-24.833333333333332,-21.833333333333332,-47.0,-24.666666666666668,-14.666666666666666,-15.0,-18.333333333333332,-17.5,-17.166666666666668,-30.833333333333332,-19.666666666666668,-13.0,-14.5,-27.166666666666668,-19.333333333333332,-23.0,-31.0,-16.333333333333332,-10.166666666666666,-22.333333333333332,-16.666666666666668,-8.0,-0.5,25.833333333333332,-417.0,-359.8333333333333
73,47149,63846,4.8,8.9,11.8,5.3,190200,32.0,7.1,83.2,33.3,307128,1.91,14.2,424.0,166.2,488,3,240,395,22033,6148.0,85296,20908.0,43405.0,0,0,0,4.0,0,0,0,0,0,1957,672,34716,13759,3,2,8.0,0,0,1,1,0,0,0,24,47,268,182023.0,2,1,0,0,0,0,0,0,0,1,1,0,73701,0,0,0,96232,280049,0,5325,6029,2622,160741,156416,317157.0,21566,324890,32167,22033,488,18685,387,432,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,116.0,243.0,170.0,0,0.0,28.64507987,71.35492013,11.3,90.4,33.2,174.5,9.2,68.2,11.4,61.2,0.407,10.3,2.4,11.2,8.8,17.8,109468.0,2.76,6971.0,6.4,6634.0,6.060218511,102123.0,93.3,91089.0,83.2,285318.0,92.9,0.4084,34.5,0.187570797,0.015544008,6959.585968,0.142459766,0.113343475,2.2029941,27919.0,38149.0,1696.0,"Rutherford County, Tennessee",1.4651871532390404e-06,3.744367169388659e-05,4.835117605688833e-05,47149.0,8.0,5.833333333333333,11.166666666666666,-3.1666666666666665,2.8333333333333335,-3.0,3.0,18.5,4.333333333333333,-3.5,5.833333333333333,1.6666666666666667,6.833333333333333,3.6666666666666665,17.5,24.166666666666668,-1.5,12.166666666666666,7.0,14.166666666666666,9.833333333333334,30.166666666666668,26.166666666666668,9.0,5.0,8.166666666666666,10.666666666666666,9.333333333333334,10.5,-1.6666666666666667,0.8333333333333334,-2.3333333333333335,-0.8333333333333334,3.8333333333333335,-7.166666666666667,0.3333333333333333,-6.5,-14.333333333333334,-18.833333333333332,-5.666666666666667,4.666666666666667,-0.8333333333333334,2.6666666666666665,-2.3333333333333335,-10.833333333333334,-19.166666666666668,-7.0,-5.0,-9.0,-6.666666666666667,-10.666666666666666,-11.166666666666666,-11.0,-9.5,-8.5,-10.833333333333334,-2.3333333333333335,-44.166666666666664,-17.166666666666668,-14.333333333333334,-7.666666666666667,-4.166666666666667,-6.5,-5.666666666666667,-20.666666666666668,-6.833333333333333,-2.3333333333333335,-6.333333333333333,-15.166666666666666,-6.0,-16.0,-19.0,-1.8333333333333333,-0.6666666666666666,-9.666666666666666,-0.8333333333333334,5.333333333333333,18.333333333333332,112.16666666666667,-186.16666666666666,-137.16666666666666
